fips,state,county,n_events_total,n_per_year,observation_years,duration_p95,dqi,d1_volume,d2_per_year,d3_obs_years,d4_tail,d5_dqi,tier
5027,AR,Columbia,6288,563.0757160952887,11.16723705224732,10.25,0.77625993638,green,green,green,green,amber,amber
5029,AR,Conway,5179,463.7673558615617,11.16723705224732,9.75,0.77625993638,green,green,green,green,amber,amber
5031,AR,Craighead,4825,432.0674825317697,11.16723705224732,7.5,0.77625993638,green,green,green,green,amber,amber
5033,AR,Crawford,5927,530.7490091120827,11.16723705224732,5.5,0.77625993638,green,green,green,green,amber,amber
5035,AR,Crittenden,6638,594.417398765987,11.16723705224732,9.0,0.77625993638,green,green,green,green,amber,amber
5037,AR,Cross,6088,545.166183140604,11.16723705224732,8.75,0.77625993638,green,green,green,green,amber,amber
5039,AR,Dallas,3148,281.89604870673804,11.16723705224732,10.25,0.77625993638,green,green,green,green,amber,amber
5041,AR,Desha,4824,431.9779348669963,11.16723705224732,9.75,0.77625993638,green,green,green,green,amber,amber
5043,AR,Drew,4826,432.15703019654313,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5045,AR,Faulkner,8492,760.4387692559146,11.16723705224732,10.25,0.77625993638,green,green,green,green,amber,amber
5047,AR,Franklin,2832,253.59898663833613,11.16723705224732,5.75,0.77625993638,green,green,green,green,amber,amber
5049,AR,Fulton,2138,191.45290728558,11.16723705224732,5.5,0.77625993638,green,green,green,green,amber,amber
5051,AR,Garland,10394,930.7584276549667,11.16723705224732,13.75,0.77625993638,green,green,green,green,amber,amber
5053,AR,Grant,4223,378.1597883381686,11.16723705224732,10.5,0.77625993638,green,green,green,green,amber,amber
5055,AR,Greene,2644,236.76402566093245,11.16723705224732,5.75,0.77625993638,green,green,green,green,amber,amber
5057,AR,Hempstead,3758,336.5201242185265,11.16723705224732,9.25,0.77625993638,green,green,green,green,amber,amber
5059,AR,Hot Spring,7718,691.1288767212847,11.16723705224732,8.75,0.77625993638,green,green,green,green,amber,amber
5061,AR,Howard,2741,245.45014914395455,11.16723705224732,7.25,0.77625993638,green,green,green,green,amber,amber
5063,AR,Independence,8024,718.5304621419523,11.16723705224732,7.0,0.77625993638,green,green,green,green,amber,amber
5065,AR,Izard,4550,407.44187471907816,11.16723705224732,6.25,0.77625993638,green,green,green,green,amber,amber
5067,AR,Jackson,3572,319.86425857066973,11.16723705224732,8.25,0.77625993638,green,green,green,green,amber,amber
5069,AR,Jefferson,8679,777.1841825685449,11.16723705224732,16.25,0.77625993638,green,green,green,green,amber,amber
5071,AR,Johnson,2982,267.0311363543497,11.16723705224732,6.0,0.77625993638,green,green,green,green,amber,amber
5073,AR,Lafayette,3002,268.82208964981817,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5075,AR,Lawrence,3752,335.982838229886,11.16723705224732,7.75,0.77625993638,green,green,green,green,amber,amber
5077,AR,Lee,4249,380.4880276222776,11.16723705224732,9.25,0.77625993638,green,green,green,green,amber,amber
5079,AR,Lincoln,1238,110.86000898949862,11.16723705224732,9.574999999999932,0.77625993638,green,green,green,green,amber,amber
5081,AR,Little River,4318,386.66681649164383,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5083,AR,Logan,4214,377.35385935520776,11.16723705224732,7.25,0.77625993638,green,green,green,green,amber,amber
5085,AR,Lonoke,10058,900.6704122910963,11.16723705224732,10.75,0.77625993638,green,green,green,green,amber,amber
5087,AR,Madison,3814,341.53479344583826,11.16723705224732,5.75,0.77625993638,green,green,green,green,amber,amber
5089,AR,Marion,5687,509.257569566461,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5091,AR,Miller,8550,765.6325338127732,11.16723705224732,8.0,0.77625993638,green,green,green,green,amber,amber
5093,AR,Mississippi,7040,630.4155600049033,11.16723705224732,9.25,0.77625993638,green,green,green,green,amber,amber
5095,AR,Monroe,4837,433.1420545090508,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5097,AR,Montgomery,4688,419.7994524578106,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5099,AR,Nevada,2407,215.54122910963102,11.16723705224732,8.75,0.77625993638,green,green,green,green,amber,amber
5101,AR,Newton,2271,203.36274670044537,11.16723705224732,6.125,0.77625993638,green,green,green,green,amber,amber
5103,AR,Ouachita,5294,474.06533731050547,11.16723705224732,12.337499999999864,0.77625993638,green,green,green,green,amber,amber
5105,AR,Perry,3585,321.0283782127242,11.16723705224732,5.5,0.77625993638,green,green,green,green,amber,amber
5107,AR,Phillips,5893,527.7043885097863,11.16723705224732,9.75,0.77625993638,green,green,green,green,amber,amber
5109,AR,Pike,2985,267.29977934867,11.16723705224732,8.75,0.77625993638,green,green,green,green,amber,amber
5111,AR,Poinsett,6246,559.3147141748049,11.16723705224732,10.0,0.77625993638,green,green,green,green,amber,amber
5113,AR,Polk,2614,234.07759571772974,11.16723705224732,7.5,0.77625993638,green,green,green,green,amber,amber
5115,AR,Pope,8425,754.4390757160953,11.16723705224732,10.75,0.77625993638,green,green,green,green,amber,amber
5117,AR,Prairie,6021,539.1664896007845,11.16723705224732,11.0,0.77625993638,green,green,green,green,amber,amber
5119,AR,Pulaski,7701,689.6065664201365,11.16723705224732,27.25,0.77625993638,green,green,green,green,amber,amber
5121,AR,Randolph,1605,143.72400196134515,11.16723705224732,7.25,0.77625993638,green,green,green,green,amber,amber
5123,AR,St. Francis,7018,628.445511379888,11.16723705224732,9.25,0.77625993638,green,green,green,green,amber,amber
5125,AR,Saline,10504,940.6086707800433,11.16723705224732,11.0,0.77625993638,green,green,green,green,amber,amber
5127,AR,Scott,2664,238.55497895640093,11.16723705224732,8.5,0.77625993638,green,green,green,green,amber,amber
5129,AR,Searcy,2078,186.0800473991746,11.16723705224732,9.25,0.77625993638,green,green,green,green,amber,amber
5131,AR,Sebastian,7376,660.5035753687737,11.16723705224732,9.5625,0.77625993638,green,green,green,green,amber,amber
5133,AR,Sevier,5140,460.2749969353982,11.16723705224732,10.0,0.77625993638,green,green,green,green,amber,amber
5135,AR,Sharp,5482,490.9002982879091,11.16723705224732,6.75,0.77625993638,green,green,green,green,amber,amber
5137,AR,Stone,4874,436.45531810566746,11.16723705224732,7.0,0.77625993638,green,green,green,green,amber,amber
5139,AR,Union,7892,706.7101703918604,11.16723705224732,15.862499999999955,0.77625993638,green,green,green,green,amber,amber
5141,AR,Van Buren,123,11.014362767131123,11.16723705224732,6.474999999999998,0.77625993638,amber,amber,green,green,amber,amber
5143,AR,Washington,10943,979.9200956155763,11.16723705224732,11.75,0.77625993638,green,green,green,green,amber,amber
5145,AR,White,10457,936.3999305356924,11.16723705224732,8.25,0.77625993638,green,green,green,green,amber,amber
5147,AR,Woodruff,3164,283.3288113431128,11.16723705224732,7.75,0.77625993638,green,green,green,green,amber,amber
5149,AR,Yell,5817,520.8987659870061,11.16723705224732,10.75,0.77625993638,green,green,green,green,amber,amber
6001,CA,Alameda,2518,225.48101989948105,11.16723705224732,96.28750000000002,0.69707169592,green,green,green,green,amber,amber
6003,CA,Alpine,425,38.0577575287051,11.16723705224732,26.59999999999991,0.69707169592,green,green,green,green,amber,amber
6005,CA,Amador,3647,326.5803334286765,11.16723705224732,17.174999999999955,0.69707169592,green,green,green,green,amber,amber
6007,CA,Butte,4620,413.71021125321784,11.16723705224732,30.0,0.69707169592,green,green,green,green,amber,amber
6009,CA,Calaveras,4035,361.3248273607649,11.16723705224732,21.324999999999932,0.69707169592,green,green,green,green,amber,amber
6011,CA,Colusa,3287,294.3431741102439,11.16723705224732,17.0,0.69707169592,green,green,green,green,amber,amber
6013,CA,Contra Costa,3239,290.0448862011196,11.16723705224732,67.25,0.69707169592,green,green,green,green,amber,amber
6015,CA,Del Norte,4168,373.2346667756303,11.16723705224732,6.5,0.69707169592,green,green,green,green,amber,amber
6017,CA,El Dorado,3763,336.9678625423937,11.16723705224732,37.22499999999991,0.69707169592,green,green,green,green,amber,amber
6019,CA,Fresno,2464,220.64544600171618,11.16723705224732,94.75,0.69707169592,green,green,green,green,amber,amber
6021,CA,Glenn,3769,337.5051485310342,11.16723705224732,14.25,0.69707169592,green,green,green,green,amber,amber
6023,CA,Humboldt,4258,381.2939566052384,11.16723705224732,33.25,0.69707169592,green,green,green,green,amber,amber
6025,CA,Imperial,492,44.05745106852449,11.16723705224732,145.225,0.69707169592,green,green,green,green,amber,amber
6027,CA,Inyo,1606,143.81354962611857,11.16723705224732,16.75,0.69707169592,green,green,green,green,amber,amber
6029,CA,Kern,4280,383.26400523025376,11.16723705224732,64.5,0.69707169592,green,green,green,green,amber,amber
6031,CA,Kings,5040,451.3202304580558,11.16723705224732,18.762500000000045,0.69707169592,green,green,green,green,amber,amber
6033,CA,Lake,4534,406.0091120827034,11.16723705224732,21.337499999999864,0.69707169592,green,green,green,green,amber,amber
6035,CA,Lassen,387,34.654946267315,11.16723705224732,15.174999999999997,0.69707169592,green,green,green,green,amber,amber
6037,CA,Los Angeles,486,43.52016507988395,11.16723705224732,776.5625,0.69707169592,green,green,green,green,amber,amber
6039,CA,Madera,5175,463.409165202468,11.16723705224732,21.25,0.69707169592,green,green,green,green,amber,amber
6041,CA,Marin,4757,425.9782413271769,11.16723705224732,30.5,0.69707169592,green,green,green,green,amber,amber
6043,CA,Mariposa,3334,298.5519143545948,11.16723705224732,14.25,0.69707169592,green,green,green,green,amber,amber
6045,CA,Mendocino,4076,364.9962816164753,11.16723705224732,27.5,0.69707169592,green,green,green,green,amber,amber
6047,CA,Merced,5904,528.6894128222939,11.16723705224732,19.5,0.69707169592,green,green,green,green,amber,amber
6049,CA,Modoc,1791,160.37986760920197,11.16723705224732,6.75,0.69707169592,green,green,green,green,amber,amber
6051,CA,Mono,2328,208.46696359253053,11.16723705224732,16.412500000000023,0.69707169592,green,green,green,green,amber,amber
6053,CA,Monterey,3018,270.25485228619294,11.16723705224732,67.32500000000005,0.69707169592,green,green,green,green,amber,amber
6055,CA,Napa,4278,383.0849099007069,11.16723705224732,31.53749999999991,0.69707169592,green,green,green,green,amber,amber
6057,CA,Nevada,4371,391.4128427246353,11.16723705224732,26.875,0.69707169592,green,green,green,green,amber,amber
6059,CA,Orange,4302,385.23405385526905,11.16723705224732,60.987499999999955,0.69707169592,green,green,green,green,amber,amber
6061,CA,Placer,4140,370.7273321619744,11.16723705224732,31.012499999999932,0.69707169592,green,green,green,green,amber,amber
6063,CA,Plumas,2332,208.82515425162424,11.16723705224732,21.5,0.69707169592,green,green,green,green,amber,amber
6065,CA,Riverside,4020,359.98161238916356,11.16723705224732,71.25,0.69707169592,green,green,green,green,amber,amber
6067,CA,Sacramento,9083,813.3614391370081,11.16723705224732,25.47499999999991,0.69707169592,green,green,green,green,amber,amber
6069,CA,San Benito,3321,297.38779471254037,11.16723705224732,14.75,0.69707169592,green,green,green,green,amber,amber
6071,CA,San Bernardino,3627,324.789380133208,11.16723705224732,80.59999999999991,0.69707169592,green,green,green,green,amber,amber
6073,CA,San Diego,3454,309.29763412740573,11.16723705224732,98.0,0.69707169592,green,green,green,green,amber,amber
6075,CA,San Francisco,6394,572.5677685612716,11.16723705224732,27.337499999999864,0.69707169592,green,green,green,green,amber,amber
6077,CA,San Joaquin,3664,328.1026437298247,11.16723705224732,54.46249999999998,0.69707169592,green,green,green,green,amber,amber
6079,CA,San Luis Obispo,4039,361.6830180198586,11.16723705224732,38.25,0.69707169592,green,green,green,green,amber,amber
6081,CA,San Mateo,2971,266.04611204184204,11.16723705224732,72.875,0.69707169592,green,green,green,green,amber,amber
6083,CA,Santa Barbara,5331,477.3786009071221,11.16723705224732,34.0,0.69707169592,green,green,green,green,amber,amber
6085,CA,Santa Clara,1702,152.41012544436725,11.16723705224732,163.71249999999986,0.69707169592,green,green,green,green,amber,amber
6087,CA,Santa Cruz,3518,315.02868467290483,11.16723705224732,51.78749999999991,0.69707169592,green,green,green,green,amber,amber
6089,CA,Shasta,3927,351.65367956523517,11.16723705224732,32.25,0.69707169592,green,green,green,green,amber,amber
6091,CA,Sierra,1097,98.23378825644588,11.16723705224732,30.900000000000034,0.69707169592,green,green,green,green,amber,amber
6093,CA,Siskiyou,5775,517.1377640665223,11.16723705224732,12.575000000000045,0.69707169592,green,green,green,green,amber,amber
6095,CA,Solano,3960,354.60875250275814,11.16723705224732,42.75,0.69707169592,green,green,green,green,amber,amber
6097,CA,Sonoma,4148,371.4437134801618,11.16723705224732,41.5,0.69707169592,green,green,green,green,amber,amber
6099,CA,Stanislaus,4327,387.47274547460466,11.16723705224732,12.5,0.69707169592,green,green,green,green,amber,amber
6101,CA,Sutter,5074,454.36485106035224,11.16723705224732,15.75,0.69707169592,green,green,green,green,amber,amber
6103,CA,Tehama,4679,418.99352347484984,11.16723705224732,18.75,0.69707169592,green,green,green,green,amber,amber
6105,CA,Trinity,1357,121.51618109753606,11.16723705224732,17.5,0.69707169592,green,green,green,green,amber,amber
6107,CA,Tulare,5406,484.0946757651289,11.16723705224732,28.1875,0.69707169592,green,green,green,green,amber,amber
6109,CA,Tuolumne,4428,396.5170596167205,11.16723705224732,17.0,0.69707169592,green,green,green,green,amber,amber
6111,CA,Ventura,5828,521.8837902995137,11.16723705224732,34.5,0.69707169592,green,green,green,green,amber,amber
6113,CA,Yolo,5903,528.5998651575205,11.16723705224732,28.5,0.69707169592,green,green,green,green,amber,amber
6115,CA,Yuba,5177,463.5882605320149,11.16723705224732,17.75,0.69707169592,green,green,green,green,amber,amber
8001,CO,Adams,9044,809.8690802108446,11.16723705224732,20.75,0.6829169791799999,green,green,green,green,amber,amber
8003,CO,Alamosa,2439,218.40675438238057,11.16723705224732,7.0,0.6829169791799999,green,green,green,green,amber,amber
8005,CO,Arapahoe,9157,819.9879663302414,11.16723705224732,22.75,0.6829169791799999,green,green,green,green,amber,amber
8007,CO,Archuleta,3780,338.49017284354187,11.16723705224732,7.25,0.6829169791799999,green,green,green,green,amber,amber
8009,CO,Baca,92,8.238385159154987,11.16723705224732,5.862500000000001,0.6829169791799999,amber,amber,green,green,amber,amber
8013,CO,Boulder,8576,767.9607730968822,11.16723705224732,14.5,0.6829169791799999,green,green,green,green,amber,amber
8014,CO,Broomfield,3311,296.4923180648061,11.16723705224732,8.75,0.6829169791799999,green,green,green,green,amber,amber
8015,CO,Chaffee,1763,157.8725329955461,11.16723705224732,8.25,0.6829169791799999,green,green,green,green,amber,amber
8017,CO,Cheyenne,1043,93.39821435868099,11.16723705224732,85.34999999999997,0.6829169791799999,green,green,green,green,amber,amber
8019,CO,Clear Creek,3251,291.1194581784007,11.16723705224732,11.0,0.6829169791799999,green,green,green,green,amber,amber
8021,CO,Conejos,2003,179.3639725411678,11.16723705224732,9.474999999999966,0.6829169791799999,green,green,green,green,amber,amber
8023,CO,Costilla,1185,106.11398275650717,11.16723705224732,8.5,0.6829169791799999,green,green,green,green,amber,amber
8025,CO,Crowley,308,27.580680750214523,11.16723705224732,5.324999999999989,0.6829169791799999,green,green,green,green,amber,amber
8027,CO,Custer,222,19.879581579700076,11.16723705224732,5.75,0.6829169791799999,green,amber,green,green,amber,amber
8029,CO,Delta,1652,147.93274220569606,11.16723705224732,15.0,0.6829169791799999,green,green,green,green,amber,amber
8031,CO,Denver,8423,754.2599803865485,11.16723705224732,23.5,0.6829169791799999,green,green,green,green,amber,amber
8033,CO,Dolores,9,0.8059289829608139,11.16723705224732,8.099999999999998,0.6829169791799999,red,red,green,green,amber,red
8035,CO,Douglas,8093,724.7092510113185,11.16723705224732,11.75,0.6829169791799999,green,green,green,green,amber,amber
8037,CO,Eagle,4024,360.33980304825724,11.16723705224732,16.25,0.6829169791799999,green,green,green,green,amber,amber
8039,CO,Elbert,4106,367.682711559678,11.16723705224732,7.25,0.6829169791799999,green,green,green,green,amber,amber
8041,CO,El Paso,9612,860.7321538021492,11.16723705224732,13.25,0.6829169791799999,green,green,green,green,amber,amber
8043,CO,Fremont,2367,211.95932251869408,11.16723705224732,6.75,0.6829169791799999,green,green,green,green,amber,amber
